,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.94299,-97.3378606,49.88280512,411,45967.94299,-97.3378606,49.88280512,-123.46,45967.94299,-97.3378606,49.88280512,-15.94,45967.94299,-97.3378606,49.88280512,-26.9
45967.943,-97.33789486,49.88280053,411,45967.943,-97.33789486,49.88280053,-128.46,45967.943,-97.33789486,49.88280053,-15.47,45967.943,-97.33789486,49.88280053,-26.43
45967.94301,-97.33792891,49.88279597,411,45967.94301,-97.33792891,49.88279597,-126.16,45967.94301,-97.33792891,49.88279597,-15.98,45967.94301,-97.33792891,49.88279597,-26.93
45967.94302,-97.33795335,49.8827927,411,45967.94302,-97.33795335,49.8827927,-125.29,45967.94302,-97.33795335,49.8827927,-14.39,45967.94302,-97.33795335,49.8827927,-25.52
45967.94303,-97.33799194,49.88278837,411,45967.94303,-97.33799194,49.88278837,-129.19,45967.94303,-97.33799194,49.88278837,-13.82,45967.94303,-97.33799194,49.88278837,-24.81
45967.94304,-97.3380253,49.88278492,411,45967.94304,-97.3380253,49.88278492,-124.04,45967.94304,-97.3380253,49.88278492,-13.44,45967.94304,-97.3380253,49.88278492,-24.56
45967.94306,-97.33804574,49.88278102,411,45967.94306,-97.33804574,49.88278102,-126.03,45967.94306,-97.33804574,49.88278102,-13.52,45967.94306,-97.33804574,49.88278102,-25.13
45967.94307,-97.33804247,49.8827753,411,45967.94307,-97.33804247,49.8827753,-127.17,45967.94307,-97.33804247,49.8827753,-13.21,45967.94307,-97.33804247,49.8827753,-24.33
45967.94308,-97.33803944,49.88276999,411,45967.94308,-97.33803944,49.88276999,-122.89,45967.94308,-97.33803944,49.88276999,-12.63,45967.94308,-97.33803944,49.88276999,-23.72
45967.94309,-97.33803603,49.88276401,411,45967.94309,-97.33803603,49.88276401,-125.17,45967.94309,-97.33803603,49.88276401,-14.68,45967.94309,-97.33803603,49.88276401,-25.82
45967.9431,-97.33803275,49.88275825,411,45967.9431,-97.33803275,49.88275825,-126.05,45967.9431,-97.33803275,49.88275825,-17.41,45967.9431,-97.33803275,49.88275825,-28.35
45967.94311,-97.33802976,49.88275301,411,45967.94311,-97.33802976,49.88275301,-126.53,45967.94311,-97.33802976,49.88275301,-17.51,45967.94311,-97.33802976,49.88275301,-28.42
45967.94312,-97.33802645,49.88274722,411,45967.94312,-97.33802645,49.88274722,-126.62,45967.94312,-97.33802645,49.88274722,-14.63,45967.94312,-97.33802645,49.88274722,-25.84
45967.94314,-97.33802308,49.88274131,411,45967.94314,-97.33802308,49.88274131,-130.86,45967.94314,-97.33802308,49.88274131,-16.39,45967.94314,-97.33802308,49.88274131,-27.44
45967.94315,-97.33802076,49.88273724,411,45967.94315,-97.33802076,49.88273724,-126.65,45967.94315,-97.33802076,49.88273724,-15.89,45967.94315,-97.33802076,49.88273724,-26.85
45967.94316,-97.33801442,49.8827378,411,45967.94316,-97.33801442,49.8827378,-122.81,45967.94316,-97.33801442,49.8827378,-13.29,45967.94316,-97.33801442,49.8827378,-24.35
45967.94317,-97.33800898,49.88273922,411,45967.94317,-97.33800898,49.88273922,-119.39,45967.94317,-97.33800898,49.88273922,-13.74,45967.94317,-97.33800898,49.88273922,-24.86
45967.94318,-97.33800382,49.88274057,411,45967.94318,-97.33800382,49.88274057,-119.09,45967.94318,-97.33800382,49.88274057,-12.13,45967.94318,-97.33800382,49.88274057,-23.34
45967.94319,-97.33799834,49.882742,411,45967.94319,-97.33799834,49.882742,-110.95,45967.94319,-97.33799834,49.882742,-12.23,45967.94319,-97.33799834,49.882742,-23.44
45967.94321,-97.33799318,49.88274334,411,45967.94321,-97.33799318,49.88274334,-129.16,45967.94321,-97.33799318,49.88274334,-16.2,45967.94321,-97.33799318,49.88274334,-27.31
45967.94322,-97.3379917,49.88274373,411,45967.94322,-97.3379917,49.88274373,-118.38,45967.94322,-97.3379917,49.88274373,-12.73,45967.94322,-97.3379917,49.88274373,-23.97
45967.94323,-97.33798235,49.88274617,411,45967.94323,-97.33798235,49.88274617,-130.21,45967.94323,-97.33798235,49.88274617,-17.01,45967.94323,-97.33798235,49.88274617,-28.27
45967.94324,-97.33797115,49.88274785,411,45967.94324,-97.33797115,49.88274785,-125.51,45967.94324,-97.33797115,49.88274785,-12.93,45967.94324,-97.33797115,49.88274785,-24.12
45967.94325,-97.33795766,49.88274966,411,45967.94325,-97.33795766,49.88274966,-123.8,45967.94325,-97.33795766,49.88274966,-15.25,45967.94325,-97.33795766,49.88274966,-26.52
45967.94326,-97.3379437,49.88275153,411,45967.94326,-97.3379437,49.88275153,-127.87,45967.94326,-97.3379437,49.88275153,-12.89,45967.94326,-97.3379437,49.88275153,-23.98
45967.94327,-97.33793111,49.88275321,411,45967.94327,-97.33793111,49.88275321,-120.56,45967.94327,-97.33793111,49.88275321,-11.54,45967.94327,-97.33793111,49.88275321,-22.72
45967.94329,-97.3379168,49.88275513,411,45967.94329,-97.3379168,49.88275513,-121.13,45967.94329,-97.3379168,49.88275513,-10.74,45967.94329,-97.3379168,49.88275513,-21.9
45967.9433,-97.33790263,49.88275702,411,45967.9433,-97.33790263,49.88275702,-129.46,45967.9433,-97.33790263,49.88275702,-15.72,45967.9433,-97.33790263,49.88275702,-26.74
45967.94331,-97.33788963,49.88275884,411,45967.94331,-97.33788963,49.88275884,-127.15,45967.94331,-97.33788963,49.88275884,-13.84,45967.94331,-97.33788963,49.88275884,-24.74
45967.94332,-97.33787377,49.88276147,411,45967.94332,-97.33787377,49.88276147,-125.39,45967.94332,-97.33787377,49.88276147,-13.27,45967.94332,-97.33787377,49.88276147,-24.4
45967.94333,-97.33785957,49.88276384,411,45967.94333,-97.33785957,49.88276384,-123.61,45967.94333,-97.33785957,49.88276384,-12.89,45967.94333,-97.33785957,49.88276384,-24.08
45967.94334,-97.33784641,49.88276602,411,45967.94334,-97.33784641,49.88276602,-122.56,45967.94334,-97.33784641,49.88276602,-13.27,45967.94334,-97.33784641,49.88276602,-24.24
45967.94336,-97.33782706,49.88276924,411,45967.94336,-97.33782706,49.88276924,-124.48,45967.94336,-97.33782706,49.88276924,-14.7,45967.94336,-97.33782706,49.88276924,-25.83
45967.94337,-97.33781189,49.88277161,411,45967.94337,-97.33781189,49.88277161,-117.81,45967.94337,-97.33781189,49.88277161,-12.62,45967.94337,-97.33781189,49.88277161,-23.85
45967.94338,-97.33779812,49.88277318,411,45967.94338,-97.33779812,49.88277318,-132.53,45967.94338,-97.33779812,49.88277318,-19.25,45967.94338,-97.33779812,49.88277318,-30.3
45967.94339,-97.33778264,49.88277493,411,45967.94339,-97.33778264,49.88277493,-125.53,45967.94339,-97.33778264,49.88277493,-14.32,45967.94339,-97.33778264,49.88277493,-25.28
45967.9434,-97.33776857,49.88277653,411,45967.9434,-97.33776857,49.88277653,-120.55,45967.9434,-97.33776857,49.88277653,-12.68,45967.9434,-97.33776857,49.88277653,-23.66
45967.94341,-97.33775321,49.88277828,411,45967.94341,-97.33775321,49.88277828,-119.12,45967.94341,-97.33775321,49.88277828,-12.16,45967.94341,-97.33775321,49.88277828,-23.38
45967.94343,-97.33773948,49.88277984,411,45967.94343,-97.33773948,49.88277984,-121.44,45967.94343,-97.33773948,49.88277984,-12.23,45967.94343,-97.33773948,49.88277984,-23.3
45967.94344,-97.33772434,49.88278156,411,45967.94344,-97.33772434,49.88278156,-125.49,45967.94344,-97.33772434,49.88278156,-13.3,45967.94344,-97.33772434,49.88278156,-24.39
45967.94345,-97.33770981,49.88278321,411,45967.94345,-97.33770981,49.88278321,-130.4,45967.94345,-97.33770981,49.88278321,-13.75,45967.94345,-97.33770981,49.88278321,-24.73
45967.94346,-97.33769559,49.88278482,411,45967.94346,-97.33769559,49.88278482,-126.44,45967.94346,-97.33769559,49.88278482,-12.53,45967.94346,-97.33769559,49.88278482,-23.73
45967.94347,-97.33767724,49.88278641,411,45967.94347,-97.33767724,49.88278641,-131.71,45967.94347,-97.33767724,49.88278641,-14.88,45967.94347,-97.33767724,49.88278641,-25.84
45967.94348,-97.33763573,49.88278967,411,45967.94348,-97.33763573,49.88278967,-122.94,45967.94348,-97.33763573,49.88278967,-11.73,45967.94348,-97.33763573,49.88278967,-22.83
45967.94349,-97.33760078,49.88279196,411,45967.94349,-97.33760078,49.88279196,-123.79,45967.94349,-97.33760078,49.88279196,-11.75,45967.94349,-97.33760078,49.88279196,-22.89
45967.94351,-97.3375975,49.88278499,411,45967.94351,-97.3375975,49.88278499,-120.13,45967.94351,-97.3375975,49.88278499,-12.39,45967.94351,-97.3375975,49.88278499,-23.54
45967.94352,-97.33759448,49.88277857,411,45967.94352,-97.33759448,49.88277857,-127.98,45967.94352,-97.33759448,49.88277857,-14.69,45967.94352,-97.33759448,49.88277857,-25.76
45967.94353,-97.33759113,49.88277145,411,45967.94353,-97.33759113,49.88277145,-125.26,45967.94353,-97.33759113,49.88277145,-13.86,45967.94353,-97.33759113,49.88277145,-24.82
45967.94354,-97.33758956,49.88276629,411,45967.94354,-97.33758956,49.88276629,-120.57,45967.94354,-97.33758956,49.88276629,-12.33,45967.94354,-97.33758956,49.88276629,-23.54
45967.94355,-97.33760164,49.88276176,411,45967.94355,-97.33760164,49.88276176,-119.32,45967.94355,-97.33760164,49.88276176,-12.99,45967.94355,-97.33760164,49.88276176,-24.01
45967.94356,-97.33761138,49.8827581,411,45967.94356,-97.33761138,49.8827581,-121.56,45967.94356,-97.33761138,49.8827581,-12.95,45967.94356,-97.33761138,49.8827581,-24.01
45967.94358,-97.33762117,49.88275444,411,45967.94358,-97.33762117,49.88275444,-121.44,45967.94358,-97.33762117,49.88275444,-13.14,45967.94358,-97.33762117,49.88275444,-24.3
45967.94359,-97.33763028,49.88275102,411,45967.94359,-97.33763028,49.88275102,-126.51,45967.94359,-97.33763028,49.88275102,-13.23,45967.94359,-97.33763028,49.88275102,-24.32
45967.9436,-97.33763922,49.88275019,411,45967.9436,-97.33763922,49.88275019,-125.63,45967.9436,-97.33763922,49.88275019,-12.54,45967.9436,-97.33763922,49.88275019,-23.77
45967.94361,-97.33764598,49.88274957,411,45967.94361,-97.33764598,49.88274957,-122.34,45967.94361,-97.33764598,49.88274957,-10.72,45967.94361,-97.33764598,49.88274957,-21.93
45967.94362,-97.33765557,49.88274868,411,45967.94362,-97.33765557,49.88274868,-123.85,45967.94362,-97.33765557,49.88274868,-11.34,45967.94362,-97.33765557,49.88274868,-22.56
45967.94363,-97.33766404,49.8827479,411,45967.94363,-97.33766404,49.8827479,-124.46,45967.94363,-97.33766404,49.8827479,-15.38,45967.94363,-97.33766404,49.8827479,-26.36
45967.94365,-97.33767287,49.88274709,411,45967.94365,-97.33767287,49.88274709,-124.28,45967.94365,-97.33767287,49.88274709,-13.06,45967.94365,-97.33767287,49.88274709,-24.17
45967.94366,-97.3376811,49.88274633,411,45967.94366,-97.3376811,49.88274633,-124.86,45967.94366,-97.3376811,49.88274633,-14.14,45967.94366,-97.3376811,49.88274633,-25.13
45967.94367,-97.33768934,49.88274557,411,45967.94367,-97.33768934,49.88274557,-125.13,45967.94367,-97.33768934,49.88274557,-14.05,45967.94367,-97.33768934,49.88274557,-25.18
45967.94368,-97.33769147,49.88274529,411,45967.94368,-97.33769147,49.88274529,-125.13,45967.94368,-97.33769147,49.88274529,-14.05,45967.94368,-97.33769147,49.88274529,-25.18
45967.94369,-97.33770801,49.88274244,411,45967.94369,-97.33770801,49.88274244,-127.76,45967.94369,-97.33770801,49.88274244,-16.79,45967.94369,-97.33770801,49.88274244,-27.64
45967.9437,-97.33771821,49.88274069,411,45967.9437,-97.33771821,49.88274069,-122.64,45967.9437,-97.33771821,49.88274069,-13.43,45967.9437,-97.33771821,49.88274069,-24.33
45967.94371,-97.33772767,49.88273907,411,45967.94371,-97.33772767,49.88273907,-125.24,45967.94371,-97.33772767,49.88273907,-14.2,45967.94371,-97.33772767,49.88273907,-25.25
45967.94373,-97.33773769,49.88273735,411,45967.94373,-97.33773769,49.88273735,-122.65,45967.94373,-97.33773769,49.88273735,-21.24,45967.94373,-97.33773769,49.88273735,-32.06
45967.94374,-97.33774729,49.8827357,411,45967.94374,-97.33774729,49.8827357,-121.02,45967.94374,-97.33774729,49.8827357,-16.5,45967.94374,-97.33774729,49.8827357,-27.33
45967.94375,-97.33775014,49.88273521,411,45967.94375,-97.33775014,49.88273521,-114.97,45967.94375,-97.33775014,49.88273521,-12.27,45967.94375,-97.33775014,49.88273521,-23.3
45967.94376,-97.33777969,49.88273102,411,45967.94376,-97.33777969,49.88273102,-124.05,45967.94376,-97.33777969,49.88273102,-11.36,45967.94376,-97.33777969,49.88273102,-22.46
45967.94377,-97.33780627,49.88272746,411,45967.94377,-97.33780627,49.88272746,-128.16,45967.94377,-97.33780627,49.88272746,-9.56,45967.94377,-97.33780627,49.88272746,-21.05
45967.94378,-97.33783018,49.88272426,411,45967.94378,-97.33783018,49.88272426,-128.46,45967.94378,-97.33783018,49.88272426,-14.26,45967.94378,-97.33783018,49.88272426,-25.49
45967.9438,-97.33785897,49.8827204,411,45967.9438,-97.33785897,49.8827204,-122.19,45967.9438,-97.33785897,49.8827204,-8.92,45967.9438,-97.33785897,49.8827204,-19.91
45967.94381,-97.33790292,49.88271452,411,45967.94381,-97.33790292,49.88271452,-121.55,45967.94381,-97.33790292,49.88271452,-8.71,45967.94381,-97.33790292,49.88271452,-19.7
45967.94382,-97.33795158,49.88270801,411,45967.94382,-97.33795158,49.88270801,-127.51,45967.94382,-97.33795158,49.88270801,-14.8,45967.94382,-97.33795158,49.88270801,-25.91
45967.94383,-97.33797408,49.88270432,411,45967.94383,-97.33797408,49.88270432,-125.38,45967.94383,-97.33797408,49.88270432,-12.72,45967.94383,-97.33797408,49.88270432,-23.89
45967.94384,-97.33797869,49.88270244,411,45967.94384,-97.33797869,49.88270244,-126.6,45967.94384,-97.33797869,49.88270244,-14.73,45967.94384,-97.33797869,49.88270244,-25.6
45967.94385,-97.33798328,49.88270056,411,45967.94385,-97.33798328,49.88270056,-124.12,45967.94385,-97.33798328,49.88270056,-15.37,45967.94385,-97.33798328,49.88270056,-26.36
45967.94387,-97.33798813,49.88269859,411,45967.94387,-97.33798813,49.88269859,-125.97,45967.94387,-97.33798813,49.88269859,-8.7,45967.94387,-97.33798813,49.88269859,-20.14
45967.94388,-97.33799146,49.88269723,411,45967.94388,-97.33799146,49.88269723,-119.78,45967.94388,-97.33799146,49.88269723,-13.8,45967.94388,-97.33799146,49.88269723,-24.9
45967.94389,-97.33799722,49.88269488,411,45967.94389,-97.33799722,49.88269488,-118.67,45967.94389,-97.33799722,49.88269488,-15.02,45967.94389,-97.33799722,49.88269488,-25.92
45967.9439,-97.3379935,49.88268647,411,45967.9439,-97.3379935,49.88268647,-122.08,45967.9439,-97.3379935,49.88268647,-17.36,45967.9439,-97.3379935,49.88268647,-28.16
45967.94391,-97.33798436,49.88267363,411,45967.94391,-97.33798436,49.88267363,-117.98,45967.94391,-97.33798436,49.88267363,-12,45967.94391,-97.33798436,49.88267363,-23.05
45967.94392,-97.33797727,49.88266356,411,45967.94392,-97.33797727,49.88266356,-114.63,45967.94392,-97.33797727,49.88266356,-10.14,45967.94392,-97.33797727,49.88266356,-21.22
45967.94393,-97.3379742,49.88265865,411,45967.94393,-97.3379742,49.88265865,-116.47,45967.94393,-97.3379742,49.88265865,-9.38,45967.94393,-97.3379742,49.88265865,-20.59
45967.94395,-97.33797115,49.88265379,411,45967.94395,-97.33797115,49.88265379,-119.53,45967.94395,-97.33797115,49.88265379,-11.53,45967.94395,-97.33797115,49.88265379,-22.67
45967.94396,-97.33796826,49.88264916,411,45967.94396,-97.33796826,49.88264916,-114.09,45967.94396,-97.33796826,49.88264916,-10.27,45967.94396,-97.33796826,49.88264916,-21.49
45967.94397,-97.33796491,49.88264381,411,45967.94397,-97.33796491,49.88264381,-118.6,45967.94397,-97.33796491,49.88264381,-11.51,45967.94397,-97.33796491,49.88264381,-22.67
45967.94398,-97.33796201,49.88263917,411,45967.94398,-97.33796201,49.88263917,-115.89,45967.94398,-97.33796201,49.88263917,-9.86,45967.94398,-97.33796201,49.88263917,-21.04
45967.94399,-97.33792961,49.88264224,411,45967.94399,-97.33792961,49.88264224,-118.44,45967.94399,-97.33792961,49.88264224,-13.13,45967.94399,-97.33792961,49.88264224,-24.16
45967.944,-97.33790597,49.88264448,411,45967.944,-97.33790597,49.88264448,-118.85,45967.944,-97.33790597,49.88264448,-14.44,45967.944,-97.33790597,49.88264448,-25.4
45967.94402,-97.33788602,49.88264684,411,45967.94402,-97.33788602,49.88264684,-120.16,45967.94402,-97.33788602,49.88264684,-15.86,45967.94402,-97.33788602,49.88264684,-26.64
45967.94403,-97.33787425,49.88264842,411,45967.94403,-97.33787425,49.88264842,-126.1,45967.94403,-97.33787425,49.88264842,-15.24,45967.94403,-97.33787425,49.88264842,-26.38
45967.94404,-97.33786137,49.88265014,411,45967.94404,-97.33786137,49.88265014,-122.43,45967.94404,-97.33786137,49.88265014,-11.7,45967.94404,-97.33786137,49.88265014,-22.9
45967.94405,-97.33784838,49.88265188,411,45967.94405,-97.33784838,49.88265188,-122.99,45967.94405,-97.33784838,49.88265188,-15.84,45967.94405,-97.33784838,49.88265188,-26.82
45967.94406,-97.33783829,49.88265323,411,45967.94406,-97.33783829,49.88265323,-123.11,45967.94406,-97.33783829,49.88265323,-14.37,45967.94406,-97.33783829,49.88265323,-25.41
45967.94407,-97.33783278,49.88265397,411,45967.94407,-97.33783278,49.88265397,-124.35,45967.94407,-97.33783278,49.88265397,-14.25,45967.94407,-97.33783278,49.88265397,-25.33
45967.94409,-97.33782337,49.88265523,411,45967.94409,-97.33782337,49.88265523,-124.37,45967.94409,-97.33782337,49.88265523,-15.55,45967.94409,-97.33782337,49.88265523,-26.56
45967.9441,-97.33781569,49.88265626,411,45967.9441,-97.33781569,49.88265626,-125.68,45967.9441,-97.33781569,49.88265626,-12.07,45967.9441,-97.33781569,49.88265626,-23.16
45967.94411,-97.33780826,49.88265725,411,45967.94411,-97.33780826,49.88265725,-124.25,45967.94411,-97.33780826,49.88265725,-14.69,45967.94411,-97.33780826,49.88265725,-25.75
45967.94412,-97.3378009,49.88265824,411,45967.94412,-97.3378009,49.88265824,-119.52,45967.94412,-97.3378009,49.88265824,-9.19,45967.94412,-97.3378009,49.88265824,-19.99
45967.94413,-97.33779326,49.88265926,411,45967.94413,-97.33779326,49.88265926,-125.33,45967.94413,-97.33779326,49.88265926,-12.64,45967.94413,-97.33779326,49.88265926,-23.78
45967.94414,-97.33777617,49.88266578,411,45967.94414,-97.33777617,49.88266578,-122.6,45967.94414,-97.33777617,49.88266578,-10.68,45967.94414,-97.33777617,49.88266578,-22.08
45967.94415,-97.33775019,49.88267689,411,45967.94415,-97.33775019,49.88267689,-120.64,45967.94415,-97.33775019,49.88267689,-12.16,45967.94415,-97.33775019,49.88267689,-23.26
45967.94417,-97.33772795,49.88268244,411,45967.94417,-97.33772795,49.88268244,-123.9,45967.94417,-97.33772795,49.88268244,-13.4,45967.94417,-97.33772795,49.88268244,-25.32
45967.94418,-97.33770971,49.88268402,411,45967.94418,-97.33770971,49.88268402,-121.86,45967.94418,-97.33770971,49.88268402,-13.17,45967.94418,-97.33770971,49.88268402,-24.39
45967.94419,-97.33769019,49.88268571,411,45967.94419,-97.33769019,49.88268571,-119.02,45967.94419,-97.33769019,49.88268571,-11.88,45967.94419,-97.33769019,49.88268571,-23.06
45967.9442,-97.33767518,49.88268707,411,45967.9442,-97.33767518,49.88268707,-121.26,45967.9442,-97.33767518,49.88268707,-12.31,45967.9442,-97.33767518,49.88268707,-23.74
45967.94421,-97.33765196,49.88268922,103,45967.94421,-97.33765196,49.88268922,-123.28,45967.94421,-97.33765196,49.88268922,-8.04,45967.94421,-97.33765196,49.88268922,-19.1
45967.94422,-97.3376328,49.88269098,411,45967.94422,-97.3376328,49.88269098,-119.07,45967.94422,-97.3376328,49.88269098,-11.81,45967.94422,-97.3376328,49.88269098,-22.74
45967.94424,-97.33762563,49.88268821,103,45967.94424,-97.33762563,49.88268821,-124.92,45967.94424,-97.33762563,49.88268821,-16.08,45967.94424,-97.33762563,49.88268821,-29.92
45967.94425,-97.33762405,49.88268328,411,45967.94425,-97.33762405,49.88268328,-124.19,45967.94425,-97.33762405,49.88268328,-20.1,45967.94425,-97.33762405,49.88268328,-29.63
45967.94426,-97.3376224,49.88267812,102,45967.94426,-97.3376224,49.88267812,-97.92,45967.94426,-97.3376224,49.88267812,16.58,45967.94426,-97.3376224,49.88267812,-6.78
45967.94427,-97.33762083,49.88267322,102,45967.94427,-97.33762083,49.88267322,-103.05,45967.94427,-97.33762083,49.88267322,10.38,45967.94427,-97.33762083,49.88267322,-10.34
45967.94428,-97.33761915,49.88266799,102,45967.94428,-97.33761915,49.88266799,-102.02,45967.94428,-97.33761915,49.88266799,7.42,45967.94428,-97.33761915,49.88266799,-8.75
45967.94429,-97.33761755,49.88266298,102,45967.94429,-97.33761755,49.88266298,-103.41,45967.94429,-97.33761755,49.88266298,0.11,45967.94429,-97.33761755,49.88266298,-12.19
45967.94431,-97.33761589,49.88265781,102,45967.94431,-97.33761589,49.88265781,-109.83,45967.94431,-97.33761589,49.88265781,0.47,45967.94431,-97.33761589,49.88265781,-11.71
45967.94432,-97.33761429,49.88265281,102,45967.94432,-97.33761429,49.88265281,-108.05,45967.94432,-97.33761429,49.88265281,0.09,45967.94432,-97.33761429,49.88265281,-12.29
45967.94433,-97.33761305,49.88264894,102,45967.94433,-97.33761305,49.88264894,-109.64,45967.94433,-97.33761305,49.88264894,-3.5,45967.94433,-97.33761305,49.88264894,-15.12
45967.94434,-97.33761105,49.88264272,102,45967.94434,-97.33761105,49.88264272,-109.53,45967.94434,-97.33761105,49.88264272,-4.4,45967.94434,-97.33761105,49.88264272,-15.38
45967.94435,-97.33760956,49.88263805,102,45967.94435,-97.33760956,49.88263805,-110.62,45967.94435,-97.33760956,49.88263805,-5.79,45967.94435,-97.33760956,49.88263805,-17.15
45967.94436,-97.33760778,49.88263251,102,45967.94436,-97.33760778,49.88263251,-115.82,45967.94436,-97.33760778,49.88263251,-9.04,45967.94436,-97.33760778,49.88263251,-19.98
45967.94437,-97.33760625,49.88262772,102,45967.94437,-97.33760625,49.88262772,-118.3,45967.94437,-97.33760625,49.88262772,-9.8,45967.94437,-97.33760625,49.88262772,-20.81
45967.94439,-97.33760462,49.88262263,102,45967.94439,-97.33760462,49.88262263,-116.77,45967.94439,-97.33760462,49.88262263,-6.73,45967.94439,-97.33760462,49.88262263,-18.02
45967.9444,-97.33760676,49.88261878,102,45967.9444,-97.33760676,49.88261878,-112.5,45967.9444,-97.33760676,49.88261878,-1.41,45967.9444,-97.33760676,49.88261878,-13.04
45967.94441,-97.33761476,49.88261643,102,45967.94441,-97.33761476,49.88261643,-115.39,45967.94441,-97.33761476,49.88261643,-8.1,45967.94441,-97.33761476,49.88261643,-19.02
45967.94442,-97.33762221,49.88261424,102,45967.94442,-97.33762221,49.88261424,-108.65,45967.94442,-97.33762221,49.88261424,1.05,45967.94442,-97.33762221,49.88261424,-11.92
45967.94443,-97.33762928,49.88261215,102,45967.94443,-97.33762928,49.88261215,-112.53,45967.94443,-97.33762928,49.88261215,-5.17,45967.94443,-97.33762928,49.88261215,-16.97
45967.94444,-97.3376375,49.88260973,102,45967.94444,-97.3376375,49.88260973,-113.17,45967.94444,-97.3376375,49.88260973,-6.9,45967.94444,-97.3376375,49.88260973,-18.12
45967.94446,-97.33764311,49.88260808,102,45967.94446,-97.33764311,49.88260808,-108.44,45967.94446,-97.33764311,49.88260808,1.13,45967.94446,-97.33764311,49.88260808,-12.79
45967.94447,-97.33765244,49.88260533,102,45967.94447,-97.33765244,49.88260533,-114.31,45967.94447,-97.33765244,49.88260533,-7.27,45967.94447,-97.33765244,49.88260533,-18.27
45967.94448,-97.33766001,49.88260311,102,45967.94448,-97.33766001,49.88260311,-110.18,45967.94448,-97.33766001,49.88260311,0.06,45967.94448,-97.33766001,49.88260311,-12.57
45967.94449,-97.3376675,49.8826009,102,45967.94449,-97.3376675,49.8826009,-106.48,45967.94449,-97.3376675,49.8826009,2.03,45967.94449,-97.3376675,49.8826009,-11.51
45967.9445,-97.33767528,49.88259861,102,45967.9445,-97.33767528,49.88259861,-98.54,45967.9445,-97.33767528,49.88259861,8.41,45967.9445,-97.33767528,49.88259861,-8.87
45967.94451,-97.33768351,49.88259674,102,45967.94451,-97.33768351,49.88259674,-96.49,45967.94451,-97.33768351,49.88259674,15,45967.94451,-97.33768351,49.88259674,-7.01
45967.94452,-97.33768688,49.88259665,102,45967.94452,-97.33768688,49.88259665,-92.65,45967.94452,-97.33768688,49.88259665,13.87,45967.94452,-97.33768688,49.88259665,-8.4
45967.94454,-97.33770654,49.88259615,102,45967.94454,-97.33770654,49.88259615,-95.69,45967.94454,-97.33770654,49.88259615,11.57,45967.94454,-97.33770654,49.88259615,-9.81
45967.94455,-97.3377182,49.88259586,102,45967.94455,-97.3377182,49.88259586,-98.52,45967.94455,-97.3377182,49.88259586,6.93,45967.94455,-97.3377182,49.88259586,-9.06
45967.94456,-97.33772946,49.88259556,102,45967.94456,-97.33772946,49.88259556,-93.57,45967.94456,-97.33772946,49.88259556,12.13,45967.94456,-97.33772946,49.88259556,-7.83
45967.94457,-97.33774234,49.88259516,102,45967.94457,-97.33774234,49.88259516,-103.28,45967.94457,-97.33774234,49.88259516,-0.15,45967.94457,-97.33774234,49.88259516,-13.12
45967.94458,-97.33775418,49.8825948,102,45967.94458,-97.33775418,49.8825948,-100.86,45967.94458,-97.33775418,49.8825948,14.33,45967.94458,-97.33775418,49.8825948,-9.73
45967.94459,-97.33776736,49.88259439,102,45967.94459,-97.33776736,49.88259439,-103.36,45967.94459,-97.33776736,49.88259439,9.37,45967.94459,-97.33776736,49.88259439,-9.31
45967.94461,-97.33777986,49.882594,102,45967.94461,-97.33777986,49.882594,-100.68,45967.94461,-97.33777986,49.882594,8.09,45967.94461,-97.33777986,49.882594,-10.38
45967.94462,-97.33779274,49.8825936,102,45967.94462,-97.33779274,49.8825936,-98.71,45967.94462,-97.33779274,49.8825936,3.61,45967.94462,-97.33779274,49.8825936,-10.81
45967.94463,-97.33780686,49.88259233,102,45967.94463,-97.33780686,49.88259233,-98.83,45967.94463,-97.33780686,49.88259233,5.46,45967.94463,-97.33780686,49.88259233,-10.65
45967.94464,-97.33782573,49.88258935,102,45967.94464,-97.33782573,49.88258935,-104.75,45967.94464,-97.33782573,49.88258935,0.86,45967.94464,-97.33782573,49.88258935,-13.1
45967.94465,-97.33783874,49.88258729,102,45967.94465,-97.33783874,49.88258729,-102.65,45967.94465,-97.33783874,49.88258729,0.23,45967.94465,-97.33783874,49.88258729,-12.88
45967.94466,-97.33786074,49.88258382,102,45967.94466,-97.33786074,49.88258382,-101.96,45967.94466,-97.33786074,49.88258382,8.99,45967.94466,-97.33786074,49.88258382,-9.34
45967.94468,-97.33787854,49.882581,102,45967.94468,-97.33787854,49.882581,-104.1,45967.94468,-97.33787854,49.882581,2.51,45967.94468,-97.33787854,49.882581,-10.35
45967.94469,-97.33789641,49.88257818,102,45967.94469,-97.33789641,49.88257818,-107.53,45967.94469,-97.33789641,49.88257818,-6,45967.94469,-97.33789641,49.88257818,-17.32
45967.9447,-97.33790914,49.88257611,102,45967.9447,-97.33790914,49.88257611,-106.21,45967.9447,-97.33790914,49.88257611,5.15,45967.9447,-97.33790914,49.88257611,-10
45967.94471,-97.3379196,49.88257435,102,45967.94471,-97.3379196,49.88257435,-105.08,45967.94471,-97.3379196,49.88257435,3.08,45967.94471,-97.3379196,49.88257435,-10.93
